date,region,temp_mean,temp_max,rain_mm
2025-08-15,Miền Trung,29.6,34.7,2.9
2025-08-16,Miền Trung,28.5,32.4,12.0
2025-08-17,Miền Trung,26.6,28.2,66.8
2025-08-18,Miền Trung,27.8,30.6,3.0
2025-08-19,Miền Trung,28.7,33.2,1.3
2025-08-20,Miền Trung,29.0,31.9,0.4
2025-08-21,Miền Trung,28.5,32.0,0.2
2025-08-22,Miền Trung,28.4,31.4,0.7
2025-08-23,Miền Trung,28.9,32.3,0.2
2025-08-24,Miền Trung,27.3,29.7,8.6
2025-08-25,Miền Trung,27.1,29.6,9.2
2025-08-26,Miền Trung,28.5,33.5,28.7
2025-08-27,Miền Trung,26.6,29.1,58.1
2025-08-28,Miền Trung,27.6,31.0,0.3
2025-08-29,Miền Trung,26.2,27.8,14.9
2025-08-30,Miền Trung,27.3,30.8,26.5
2025-08-31,Miền Trung,27.1,30.0,8.9
2025-09-01,Miền Trung,26.9,29.9,5.8
2025-09-02,Miền Trung,27.4,30.0,1.3
2025-09-03,Miền Trung,27.9,30.5,0.9
2025-09-04,Miền Trung,27.7,30.4,2.2
2025-09-05,Miền Trung,28.0,30.9,0.5
2025-09-06,Miền Trung,27.4,30.4,7.6
2025-09-07,Miền Trung,27.5,31.6,10.5
2025-09-08,Miền Trung,28.1,31.8,3.5
2025-09-09,Miền Trung,29.0,32.7,3.4
2025-09-10,Miền Trung,28.5,32.0,4.2
2025-09-11,Miền Trung,28.0,31.4,3.3
2025-09-12,Miền Trung,28.2,31.1,0.7
2025-09-13,Miền Trung,28.1,31.5,3.7
2025-09-14,Miền Trung,27.8,32.2,18.8
2025-09-15,Miền Trung,27.5,31.4,1.7
2025-09-16,Miền Trung,27.7,31.6,10.8
2025-09-17,Miền Trung,26.6,28.0,11.5
2025-09-18,Miền Trung,26.5,29.3,30.2
2025-09-19,Miền Trung,27.0,30.2,14.3
2025-09-20,Miền Trung,27.5,30.5,8.7
2025-09-21,Miền Trung,28.1,32.1,1.3
2025-09-22,Miền Trung,27.8,30.5,6.2
2025-09-23,Miền Trung,28.0,31.2,0.9
2025-09-24,Miền Trung,28.5,32.3,1.5
2025-09-25,Miền Trung,28.3,32.8,6.6
2025-09-26,Miền Trung,27.0,29.2,22.6
2025-09-27,Miền Trung,25.5,26.9,49.4
2025-09-28,Miền Trung,25.4,26.3,105.2
2025-09-29,Miền Trung,27.5,31.1,13.1
2025-09-30,Miền Trung,27.9,30.5,1.3
2025-10-01,Miền Trung,27.2,30.4,1.0
2025-10-02,Miền Trung,27.4,30.6,0.7
2025-10-03,Miền Trung,27.7,30.7,1.8
2025-10-04,Miền Trung,27.4,30.8,0.4
2025-10-05,Miền Trung,27.8,33.2,0.1
2025-10-06,Miền Trung,28.4,33.7,2.6
2025-10-07,Miền Trung,28.0,31.5,1.7
2025-10-08,Miền Trung,27.3,30.7,3.0
2025-10-09,Miền Trung,26.0,28.6,11.3
2025-10-10,Miền Trung,25.8,29.5,27.1
2025-10-11,Miền Trung,26.6,29.3,8.6
2025-10-12,Miền Trung,26.2,29.0,9.0
2025-10-13,Miền Trung,26.6,29.9,15.4
2025-10-14,Miền Trung,26.9,29.7,4.5
2025-10-15,Miền Trung,26.6,29.5,2.4
2025-10-16,Miền Trung,25.7,28.0,11.1
2025-10-17,Miền Trung,25.7,28.3,21.0
2025-10-18,Miền Trung,24.8,26.7,29.7
2025-10-19,Miền Trung,25.4,28.3,47.9
2025-10-20,Miền Trung,26.8,29.5,17.6
2025-10-21,Miền Trung,26.1,28.5,15.0
2025-10-22,Miền Trung,25.0,26.2,8.9
2025-10-23,Miền Trung,24.6,26.6,77.7
2025-10-24,Miền Trung,24.8,26.0,48.9
2025-10-25,Miền Trung,25.3,27.2,18.0
2025-10-26,Miền Trung,24.8,25.5,52.2
2025-10-27,Miền Trung,25.2,26.2,97.9
2025-10-28,Miền Trung,25.0,25.9,97.5
2025-10-29,Miền Trung,25.1,25.5,149.9
2025-10-30,Miền Trung,26.0,27.5,22.6
2025-10-31,Miền Trung,25.6,27.9,21.2
2025-11-01,Miền Trung,25.3,26.5,13.5
2025-11-02,Miền Trung,25.0,25.8,60.2
2025-11-03,Miền Trung,25.4,27.4,34.8
2025-11-04,Miền Trung,25.0,27.9,6.6
2025-11-05,Miền Trung,24.9,27.5,4.9
2025-11-06,Miền Trung,25.0,27.2,50.1
2025-11-07,Miền Trung,27.5,30.1,4.6
2025-11-08,Miền Trung,26.7,29.2,1.2
2025-11-09,Miền Trung,26.5,29.3,1.0
2025-11-10,Miền Trung,26.5,29.7,0.5
2025-11-11,Miền Trung,26.3,29.5,0.0
2025-11-12,Miền Trung,25.6,27.8,0.1
2025-11-13,Miền Trung,24.5,26.9,0.0
2025-11-14,Miền Trung,23.5,26.2,1.2
2025-11-15,Miền Trung,23.3,24.2,21.1
2025-11-16,Miền Trung,24.4,25.8,48.8
2025-11-17,Miền Trung,24.8,26.2,46.2
2025-11-18,Miền Trung,25.2,27.1,22.7
2025-11-19,Miền Trung,21.8,23.4,24.3
2025-11-20,Miền Trung,21.3,22.5,13.3
2025-11-21,Miền Trung,21.6,23.1,15.6
2025-11-22,Miền Trung,22.2,24.2,19.6
2025-11-23,Miền Trung,22.6,24.3,27.9
2025-11-24,Miền Trung,23.6,25.4,12.7
2025-11-25,Miền Trung,23.4,25.5,2.6
2025-11-26,Miền Trung,22.6,25.5,1.7
2025-11-27,Miền Trung,21.8,23.6,0.9
2025-11-28,Miền Trung,21.5,24.0,0.0
2025-11-29,Miền Trung,22.1,24.6,0.0
2025-11-30,Miền Trung,23.2,25.6,0.0
2025-12-01,Miền Trung,24.3,26.8,4.9
2025-12-02,Miền Trung,24.7,27.9,0.5
2025-12-03,Miền Trung,23.8,24.6,51.5
2025-12-04,Miền Trung,24.5,25.4,8.2
2025-12-05,Miền Trung,24.0,26.3,4.8
2025-12-06,Miền Trung,23.0,25.5,2.8
2025-12-07,Miền Trung,22.8,25.8,0.6
2025-12-08,Miền Trung,22.4,24.9,7.5
2025-12-09,Miền Trung,22.8,25.2,4.8
2025-12-10,Miền Trung,22.6,24.0,15.0
2025-12-11,Miền Trung,23.8,26.4,10.5
2025-12-12,Miền Trung,24.5,26.9,3.2
2025-12-13,Miền Trung,24.0,27.0,3.8
2025-12-14,Miền Trung,23.2,25.3,17.0
2025-12-15,Miền Trung,22.7,24.1,6.3
2025-12-16,Miền Trung,23.2,25.1,5.8
2025-12-17,Miền Trung,23.1,24.8,5.0
2025-12-18,Miền Trung,23.1,24.9,2.6
2025-12-19,Miền Trung,22.9,25.0,2.2
2025-12-20,Miền Trung,23.2,25.4,5.2
2025-12-21,Miền Trung,23.3,25.1,23.8
2025-12-22,Miền Trung,23.5,25.9,10.5
2025-12-23,Miền Trung,23.8,26.4,2.4
2025-12-24,Miền Trung,23.5,25.8,2.2
2025-12-25,Miền Trung,22.8,24.5,13.4
2025-12-26,Miền Trung,20.7,21.3,17.8
2025-12-27,Miền Trung,20.8,22.5,3.4
2025-12-28,Miền Trung,21.5,23.5,3.1
2025-12-29,Miền Trung,22.2,24.5,4.0
2025-12-30,Miền Trung,22.4,24.8,1.5
2025-12-31,Miền Trung,22.3,25.0,0.0
2021-01-01,Miền Nam,26.1,30.9,0.0
2021-01-02,Miền Nam,26.4,32.2,0.3
2021-01-03,Miền Nam,27.0,33.2,0.2
2021-01-04,Miền Nam,28.0,33.5,1.0
2021-01-05,Miền Nam,28.3,33.0,3.9
2021-01-06,Miền Nam,28.3,33.3,0.1
2021-01-07,Miền Nam,28.7,35.2,0.0
2021-01-08,Miền Nam,28.3,34.5,0.0
2021-01-09,Miền Nam,27.1,32.5,0.0
2021-01-10,Miền Nam,27.0,32.9,0.0
2021-01-11,Miền Nam,27.6,34.3,0.0
2021-01-12,Miền Nam,26.5,32.9,0.0
2021-01-13,Miền Nam,25.0,30.8,0.0
2021-01-14,Miền Nam,25.4,31.8,0.0
2021-01-15,Miền Nam,25.7,32.8,0.0
2021-01-16,Miền Nam,26.2,32.8,0.0
2021-01-17,Miền Nam,27.0,34.7,0.0
2021-01-18,Miền Nam,26.4,32.6,0.0
2021-01-19,Miền Nam,25.8,31.3,0.0
2021-01-20,Miền Nam,26.9,32.7,0.0
2021-01-21,Miền Nam,27.2,32.8,0.0
2021-01-22,Miền Nam,26.6,31.5,10.0
2021-01-23,Miền Nam,25.7,29.0,5.1
2021-01-24,Miền Nam,26.1,30.8,1.3
2021-01-25,Miền Nam,26.0,31.1,0.2
2021-01-26,Miền Nam,26.7,31.8,0.2
2021-01-27,Miền Nam,27.0,32.5,0.3
2021-01-28,Miền Nam,27.1,33.1,0.2
2021-01-29,Miền Nam,26.5,31.5,0.0
2021-01-30,Miền Nam,26.3,32.8,0.0
2021-01-31,Miền Nam,27.2,32.8,0.0
2021-02-01,Miền Nam,27.6,33.3,0.0
2021-02-02,Miền Nam,27.3,33.2,0.0
2021-02-03,Miền Nam,26.6,33.2,0.0
2021-02-04,Miền Nam,27.3,34.0,0.0
2021-02-05,Miền Nam,27.7,33.1,0.5
2021-02-06,Miền Nam,27.8,32.5,0.4
2021-02-07,Miền Nam,28.0,33.2,0.1
2021-02-08,Miền Nam,27.6,32.5,1.5
2021-02-09,Miền Nam,27.5,32.0,0.3
2021-02-10,Miền Nam,26.9,31.4,12.2
2021-02-11,Miền Nam,26.3,29.9,0.6
2021-02-12,Miền Nam,26.2,31.2,2.1
2021-02-13,Miền Nam,25.6,31.4,0.0
2021-02-14,Miền Nam,25.3,30.6,0.0
2021-02-15,Miền Nam,25.3,31.6,0.0
2021-02-16,Miền Nam,25.4,32.0,0.0
2021-02-17,Miền Nam,26.4,33.0,0.0
2021-02-18,Miền Nam,26.5,32.5,0.0
2021-02-19,Miền Nam,26.7,32.9,0.0
2021-02-20,Miền Nam,26.5,32.8,0.0
2021-02-21,Miền Nam,26.0,32.2,0.0
2021-02-22,Miền Nam,25.7,33.0,0.0
2021-02-23,Miền Nam,26.1,33.3,0.0
2021-02-24,Miền Nam,26.9,34.5,0.0
2021-02-25,Miền Nam,27.4,34.2,0.0
2021-02-26,Miền Nam,27.6,32.7,0.1
2021-02-27,Miền Nam,27.6,33.0,0.2
2021-02-28,Miền Nam,27.7,32.7,0.6
2021-03-01,Miền Nam,28.3,34.0,0.0
2021-03-02,Miền Nam,28.6,35.5,0.2
2021-03-03,Miền Nam,28.8,36.1,0.5
2021-03-04,Miền Nam,29.2,36.8,0.0
2021-03-05,Miền Nam,28.4,36.1,0.0
2021-03-06,Miền Nam,28.5,36.3,0.0
2021-03-07,Miền Nam,28.5,35.7,0.3
2021-03-08,Miền Nam,29.1,35.7,0.0
2021-03-09,Miền Nam,28.7,34.2,0.3
2021-03-10,Miền Nam,28.9,34.3,0.2
2021-03-11,Miền Nam,29.3,35.0,0.3
2021-03-12,Miền Nam,29.6,36.0,0.0
2021-03-13,Miền Nam,29.2,35.7,0.1
2021-03-14,Miền Nam,28.3,35.3,0.0
2021-03-15,Miền Nam,27.9,35.3,0.1
2021-03-16,Miền Nam,28.0,33.5,0.1
2021-03-17,Miền Nam,27.8,34.2,0.1
2021-03-18,Miền Nam,28.2,34.3,0.0
2021-03-19,Miền Nam,28.8,36.0,0.1
2021-03-20,Miền Nam,28.9,33.0,1.1
2021-03-21,Miền Nam,29.1,34.8,1.4
2021-03-22,Miền Nam,29.9,35.8,0.0
2021-03-23,Miền Nam,30.7,36.7,2.0
2021-03-24,Miền Nam,29.9,35.8,3.6
2021-03-25,Miền Nam,29.0,33.0,0.4
2021-03-26,Miền Nam,29.1,35.7,0.0
2021-03-27,Miền Nam,29.2,35.3,0.1
2021-03-28,Miền Nam,29.3,35.8,0.0
2021-03-29,Miền Nam,29.2,35.0,0.0
2021-03-30,Miền Nam,29.2,34.2,0.3
2021-03-31,Miền Nam,29.6,35.8,0.0
2021-04-01,Miền Nam,29.6,35.1,0.4
2021-04-02,Miền Nam,29.8,34.8,5.3
2021-04-03,Miền Nam,27.8,32.2,12.0
2021-04-04,Miền Nam,28.0,31.3,7.9
2021-04-05,Miền Nam,28.3,32.8,0.2
2021-04-06,Miền Nam,28.9,35.4,0.0
2021-04-07,Miền Nam,28.6,33.8,0.1
2021-04-08,Miền Nam,28.4,32.8,0.9
2021-04-09,Miền Nam,28.3,33.0,5.4
2021-04-10,Miền Nam,28.7,33.7,1.8
2021-04-11,Miền Nam,29.4,35.3,0.4
2021-04-12,Miền Nam,29.2,34.3,1.0
2021-04-13,Miền Nam,28.8,33.7,3.4
2021-04-14,Miền Nam,28.8,33.3,6.8
2021-04-15,Miền Nam,27.2,31.7,48.1
2021-04-16,Miền Nam,27.1,31.2,14.6
2021-04-17,Miền Nam,27.4,32.0,18.8
2021-04-18,Miền Nam,26.9,30.0,12.2
2021-04-19,Miền Nam,26.9,30.8,8.6
2021-04-20,Miền Nam,28.0,32.3,3.2
2021-04-21,Miền Nam,28.0,31.6,5.5
2021-04-22,Miền Nam,26.6,29.2,17.5
2021-04-23,Miền Nam,27.0,31.2,17.7
2021-04-24,Miền Nam,27.8,32.3,4.8
2021-04-25,Miền Nam,27.7,31.8,6.6
2021-04-26,Miền Nam,28.3,32.2,0.3
2021-04-27,Miền Nam,27.3,30.8,13.3
2021-04-28,Miền Nam,27.7,31.5,3.5
2021-04-29,Miền Nam,28.1,32.0,0.1
2021-04-30,Miền Nam,28.4,32.5,0.4
2021-05-01,Miền Nam,28.0,30.8,6.1
2021-05-02,Miền Nam,28.8,32.9,0.3
2021-05-03,Miền Nam,28.6,33.5,0.4
2021-05-04,Miền Nam,28.9,33.5,0.3
2021-05-05,Miền Nam,29.6,34.4,1.9
2021-05-06,Miền Nam,29.5,34.1,0.6
2021-05-07,Miền Nam,28.4,32.8,1.3
2021-05-08,Miền Nam,28.6,32.7,1.8
2021-05-09,Miền Nam,28.6,32.6,7.8
2021-05-10,Miền Nam,29.3,33.1,0.7
2021-05-11,Miền Nam,29.5,33.2,1.5
2021-05-12,Miền Nam,29.9,34.5,3.4
2021-05-13,Miền Nam,29.3,33.2,5.4
2021-05-14,Miền Nam,28.8,31.6,3.4
2021-05-15,Miền Nam,28.7,32.8,3.3
2021-05-16,Miền Nam,29.0,32.8,4.8
2021-05-17,Miền Nam,28.0,31.9,31.1
2021-05-18,Miền Nam,28.0,31.5,7.2
2021-05-19,Miền Nam,28.1,32.5,8.7
2021-05-20,Miền Nam,28.7,32.5,13.6
2021-05-21,Miền Nam,27.8,31.5,15.8
2021-05-22,Miền Nam,26.9,30.9,17.1
2021-05-23,Miền Nam,27.2,31.3,22.1
2021-05-24,Miền Nam,27.1,29.7,8.7
2021-05-25,Miền Nam,26.5,28.7,63.1
2021-05-26,Miền Nam,26.4,29.2,9.9
2021-05-27,Miền Nam,26.6,30.2,20.5
2021-05-28,Miền Nam,27.4,30.8,3.9
2021-05-29,Miền Nam,28.0,31.6,4.1
2021-05-30,Miền Nam,28.6,32.9,0.7
2021-05-31,Miền Nam,29.0,33.0,2.8
